generation,best_distance,generation_best_distance,avg_distance,worst_distance,unique_pct,hamming_avg,no_improve
30,1585.5108168045087,1585.5108168045087,1634.4274638697757,1977.7499153996796,21.11111111111111,0.13795731707317066,3
31,1585.5108168045087,1585.5108168045087,1626.8872509999387,1907.099535774775,20.0,0.10685975609756093,4
32,1585.5108168045087,1585.5108168045087,1609.295182074015,1854.165030506946,14.444444444444443,0.09024390243902441,5
33,1585.5108168045087,1585.5108168045087,1627.480641758147,1964.651351872921,23.333333333333332,0.14161585365853663,6
34,1585.5108168045087,1585.5108168045087,1611.1490464390295,1922.0370524889838,16.666666666666664,0.06981707317073173,7
35,1585.5108168045087,1585.5108168045087,1623.902792067512,2012.3900245258299,17.77777777777778,0.09588414634146344,8
36,1585.5108168045087,1585.5108168045087,1618.9340632944393,2000.5799889625494,15.555555555555555,0.1,9
37,1585.5108168045087,1585.5108168045087,1621.4294125729477,2001.086972003171,21.11111111111111,0.12835365853658537,10
38,1585.5108168045087,1585.5108168045087,1604.9398079461382,1896.0373675883234,13.333333333333334,0.05442073170731707,11
39,1585.5108168045087,1585.5108168045087,1618.6290028847045,2001.316557326255,14.444444444444443,0.06250000000000001,12
40,1585.5108168045087,1585.5108168045087,1614.439461085708,1992.3983908277912,17.77777777777778,0.1307926829268293,13
41,1585.5108168045087,1585.5108168045087,1601.7051235968943,1992.5050562772049,8.88888888888889,0.07713414634146341,14
42,1585.5108168045087,1585.5108168045087,1615.1613139401582,1881.5755513928893,16.666666666666664,0.0621951219512195,15
43,1585.5108168045087,1585.5108168045087,1619.264507105364,1877.6766253953579,21.11111111111111,0.09024390243902443,16
44,1585.5108168045087,1585.5108168045087,1613.3450451091585,1955.6426573223,15.555555555555555,0.12378048780487802,17
45,1585.5108168045087,1585.5108168045087,1617.3821575830993,1934.1284233720883,15.555555555555555,0.1440548780487805,18
46,1585.5108168045087,1585.5108168045087,1626.6439391368685,2286.503626082066,18.88888888888889,0.2201219512195122,19
47,1585.5108168045087,1585.5108168045087,1609.7204724123255,1911.9415171029145,14.444444444444443,0.07164634146341466,20
